ERR12319363.2521228 5.43797
ERR12319363.2522643 2.69383
ERR12319363.2527961 46.7111
ERR12319363.2535617 59.0709
ERR12319363.2537481 10.2956
ERR12319363.2542501 30.8771
ERR12319363.2544890 13.851
ERR12319363.2545484 14.714
ERR12319363.2550636 6.59149
ERR12319363.2554859 12.5687
ERR12319363.2556548 6.7293
ERR12319363.2558485 694.888
ERR12319363.2559547 8.66389
ERR12319363.2565070 10.7761
ERR12319363.2566868 4.81298
ERR12319363.2569934 5.88559
ERR12319363.2571593 22.6771
ERR12319363.2576560 6.07085
ERR12319363.257825 7.63082
ERR12319363.2578831 1.26638
ERR12319363.2581772 45.2357
ERR12319363.2586227 7.38291
ERR12319363.2593889 12.2554
ERR12319363.2595728 243.286
ERR12319363.2596052 5.27269
ERR12319363.2599996 19.7249
ERR12319363.2602107 10.2313
ERR12319363.2603297 22.1992
ERR12319363.2606967 188.201
ERR12319363.2608370 11.4701
ERR12319363.2614331 55.6941
ERR12319363.2620540 6.46796
ERR12319363.2626382 14.4097
ERR12319363.2630147 20.5053
ERR12319363.2630773 5.93974
ERR12319363.2636860 6.76059
ERR12319363.264558 5.77673
ERR12319363.2657732 4.74798
ERR12319363.2674363 27.2617
ERR12319363.2683592 15.1831
ERR12319363.2693400 12.545
ERR12319363.2698070 12.0965
ERR12319363.2699351 8.64247
ERR12319363.2699522 13.8577
ERR12319363.2700637 71.8991
ERR12319363.2705345 7.9413
ERR12319363.2711868 57.9617
ERR12319363.2713712 10.3081
ERR12319363.2716151 20.5984
ERR12319363.2716633 130.748
ERR12319363.2718223 11.6881
ERR12319363.2744960 10.5682
ERR12319363.2748004 68.7492
ERR12319363.2748169 105.187
ERR12319363.2750538 42.4613
ERR12319363.2752829 24.2585
ERR12319363.2755752 10.5304
ERR12319363.2764275 6.0578
ERR12319363.2777585 339.367
ERR12319363.2777896 193.202
ERR12319363.2781838 6.48743
ERR12319363.2782117 15.6203
ERR12319363.2787824 4.3974
ERR12319363.2800452 22.267
ERR12319363.2800531 4.65424
ERR12319363.2807007 61.2611
ERR12319363.2810992 4.53504
ERR12319363.2811253 12.9714
ERR12319363.2817050 13.4482
ERR12319363.2819428 12.1785
ERR12319363.2821113 2.74458
ERR12319363.2823763 3.13442
ERR12319363.2830237 6.06364
ERR12319363.2830930 7.79264
ERR12319363.2836911 39.3093
ERR12319363.2839500 10.547
ERR12319363.2840150 58.1323
ERR12319363.284627 441.782
ERR12319363.2848847 66.8234
ERR12319363.2853577 9.24584
ERR12319363.2863732 4.69092
ERR12319363.2867644 3034.27
ERR12319363.2868281 5.09023
ERR12319363.287028 21.5053
ERR12319363.2874694 14.0084
ERR12319363.2875984 32.1113
ERR12319363.2898020 23.3149
ERR12319363.2898940 130.273
ERR12319363.29002 19.1463
ERR12319363.2902794 362.302
ERR12319363.2902930 82.5565
ERR12319363.2906007 20.2267
ERR12319363.2909959 24.6361
ERR12319363.2911384 138.835
ERR12319363.2911503 7.53246
ERR12319363.2912197 13.4919
ERR12319363.2917012 117.149
ERR12319363.2918411 12.1081
ERR12319363.2934113 6.38609
ERR12319363.2935641 8.65028
ERR12319363.2936607 4.7401
ERR12319363.2937410 19.4931
ERR12319363.2941043 23.4879
ERR12319363.2955280 95.7329
ERR12319363.2960965 39.676
ERR12319363.2980031 350.689
ERR12319363.2981461 21.3513
ERR12319363.2989961 13.1788
ERR12319363.2990104 5.52166
ERR12319363.2990836 23.6585
ERR12319363.3000554 84.1619
ERR12319363.3000679 6.52558
ERR12319363.3004775 9.87184
ERR12319363.3004799 71.5292
ERR12319363.3017233 32.8821
ERR12319363.3019922 17.0307
ERR12319363.3023354 483.518
ERR12319363.3035579 100.918
ERR12319363.3036507 155.583
ERR12319363.3037935 5.06166
ERR12319363.3042441 11.2106
